Date	Time	msec	Time_P	Freqg	Freq1	Tb1	Freq2	Tb2	V
15.04.18 09:57:59 227	0.225000	9800	21200	   129.680	18000	   113.560
15.04.18 09:57:59 629	0.535000	9900	21400	   131.272	18200	   113.873
15.04.18 09:57:59 970	0.839999	10000	21600	   133.648	18400	   114.126
15.04.18 09:58:00 365	1.144999	10100	21800	   135.756	18600	   114.792
15.04.18 09:58:00 687	1.449999	10200	22000	   136.496	18800	   115.145
15.04.18 09:58:01 013	1.759999	10300	22200	   137.243	19000	   115.011
15.04.18 09:58:01 411	2.064998	10400	22400	   137.023	19200	   115.097
15.04.18 09:58:01 733	2.369998	10500	22600	   136.762	19400	   116.238
15.04.18 09:58:02 060	2.679998	10600	22800	   136.164	19600	   117.440
15.04.18 09:58:02 457	2.984998	10700	23000	   135.405	19800	   118.801
15.04.18 09:58:02 780	3.289997	10800	23200	   134.155	20000	   119.501
15.04.18 09:58:03 100	3.594997	10900	23400	   133.064	20200	   120.593
15.04.18 09:58:03 500	3.899997	11000	23600	   132.235	20400	   122.335
15.04.18 09:58:03 826	4.210001	11100	23800	   130.848	20600	   123.758
15.04.18 09:58:04 147	4.515008	11200	24000	   128.636	20800	   125.389
15.04.18 09:58:04 544	4.820015	11300	24200	   125.867	21000	   127.498
15.04.18 09:58:04 873	5.130023	11400	24400	   123.528	21200	   129.629
15.04.18 09:58:05 193	5.435030	11500	24600	   121.665	21400	   131.249
15.04.18 09:58:05 588	5.735036	11600	24800	   120.583	21600	   133.545
15.04.18 09:58:05 890	6.035043	11700	25000	   120.344	21800	   135.762
15.04.18 09:58:06 207	6.335050	11800	25200	   121.255	22000	   136.546
15.04.18 09:58:06 600	6.635057	11900	25400	   122.344	22200	   137.422
15.04.18 09:58:06 922	6.940064	12000	25600	   124.161	22400	   137.229
15.04.18 09:58:07 268	7.250071	12100	25800	   125.482	22600	   137.121
15.04.18 09:58:07 594	7.560078	12200	26000	   125.640	22800	   136.625
15.04.18 09:58:07 921	7.870085	12300	26200	   124.448	23000	   135.857
15.04.18 09:58:08 252	8.175092	12400	26400	   123.088	23200	   134.779
15.04.18 09:58:08 569	8.475099	12500	26600	   121.390	23400	   133.755
15.04.18 09:58:08 890	8.780106	12600	26800	   119.384	23600	   133.020
15.04.18 09:58:09 217	9.090113	12700	27000	   117.729	23800	   131.544
15.04.18 09:58:09 615	9.395120	12800	27200	   117.244	24000	   129.424
15.04.18 09:58:09 937	9.700127	9800	21200	   130.918	18000	   114.830
15.04.18 09:58:10 267	10.005134	9900	21400	   132.693	18200	   115.342
15.04.18 09:58:10 584	10.305140	10000	21600	   135.026	18400	   115.684
15.04.18 09:58:10 906	10.610147	10100	21800	   137.249	18600	   116.238
15.04.18 09:58:12 245	11.400166	10200	22000	   138.263	18800	   117.104
15.04.18 09:58:12 600	12.185184	10300	22200	   139.131	19000	   117.171
15.04.18 09:58:12 922	12.490191	10400	22400	   139.069	19200	   117.220
15.04.18 09:58:13 253	12.795197	10500	22600	   138.713	19400	   118.612
15.04.18 09:58:13 576	13.100204	10600	22800	   138.364	19600	   120.046
15.04.18 09:58:13 896	13.405211	10700	23000	   137.829	19800	   121.298
15.04.18 09:58:14 218	13.710218	10800	23200	   136.585	20000	   122.013
15.04.18 09:58:14 616	14.015225	10900	23400	   135.645	20200	   123.255
15.04.18 09:58:14 938	14.320232	11000	23600	   134.697	20400	   124.820
15.04.18 09:58:15 269	14.625239	11100	23800	   133.448	20600	   126.128
15.04.18 09:58:15 591	14.930246	11200	24000	   131.008	20800	   127.906
15.04.18 09:58:15 913	15.235253	11300	24200	   128.499	21000	   130.093
15.04.18 09:58:16 234	15.540260	11400	24400	   126.444	21200	   132.149
15.04.18 09:58:16 632	15.845267	11500	24600	   124.609	21400	   133.730
15.04.18 09:58:16 954	16.150274	11600	24800	   123.614	21600	   136.144
15.04.18 09:58:17 357	16.460281	11700	25000	   123.434	21800	   138.456
15.04.18 09:58:17 678	16.765288	11800	25200	   124.081	22000	   139.135
15.04.18 09:58:18 001	17.070295	11900	25400	   125.452	22200	   139.870
15.04.18 09:58:18 404	17.380302	12000	25600	   126.979	22400	   140.011
15.04.18 09:58:18 725	17.685309	12100	25800	   128.210	22600	   139.677
15.04.18 09:58:19 046	17.990316	12200	26000	   128.173	22800	   139.107
15.04.18 09:58:19 445	18.295323	12300	26200	   127.042	23000	   138.508
15.04.18 09:58:19 766	18.600330	12400	26400	   125.559	23200	   137.546
15.04.18 09:58:20 093	18.910337	12500	26600	   123.948	23400	   136.270
15.04.18 09:58:20 491	19.215344	12600	26800	   121.777	23600	   135.503
15.04.18 09:58:20 813	19.520351	12700	27000	   120.184	23800	   134.051
15.04.18 09:58:21 139	19.830359	12800	27200	   119.555	24000	   131.841
15.04.18 09:58:21 538	20.135365	9800	21200	   133.294	18000	   117.245
15.04.18 09:58:21 859	20.440372	9900	21400	   135.055	18200	   117.805
15.04.18 09:58:22 186	20.750380	10000	21600	   137.307	18400	   118.101
15.04.18 09:58:22 583	21.055387	10100	21800	   139.415	18600	   118.718
15.04.18 09:58:22 906	21.360394	10200	22000	   140.321	18800	   119.288
15.04.18 09:58:23 232	21.670401	10300	22200	   141.013	19000	   119.071
15.04.18 09:58:23 630	21.975408	10400	22400	   141.065	19200	   119.158
15.04.18 09:58:23 952	22.280415	10500	22600	   140.713	19400	   120.358
15.04.18 09:58:24 350	22.585422	10600	22800	   140.368	19600	   121.794
15.04.18 09:58:24 671	22.890429	10700	23000	   139.603	19800	   123.083
15.04.18 09:58:24 998	23.200436	10800	23200	   138.573	20000	   123.729
15.04.18 09:58:25 396	23.505443	10900	23400	   137.604	20200	   124.965
